R36E1S1S2_X	R36E1S1S2_Y
2.411	0.917105
2.412	0.917273
2.413	0.917442
2.4139999999999997	0.917611
2.415	0.917778
2.416	0.9179459999999999
2.417	0.918113
2.4179999999999997	0.9182819999999999
2.419	0.9184509999999999
2.42	0.9186169999999999
2.421	0.918786
2.4219999999999997	0.918951
2.423	0.9191189999999999
2.424	0.919287
2.425	0.9194559999999999
2.4259999999999997	0.9196209999999999
2.427	0.91979
2.428	0.919955
2.429	0.9201239999999999
2.4299999999999997	0.920291
2.431	0.920458
2.432	0.920623
2.433	0.9207909999999999
2.4339999999999997	0.9209569999999999
2.435	0.921125
2.436	0.9212899999999999
2.437	0.921458
2.4379999999999997	0.921624
2.439	0.921789
2.44	0.921956
2.441	0.9221229999999999
2.4419999999999997	0.922287
2.443	0.922454
2.444	0.92262
2.445	0.922785
2.4459999999999997	0.922951
2.447	0.923117
2.448	0.923284
2.449	0.9234469999999999
2.4499999999999997	0.9236169999999999
2.451	0.923781
2.452	0.9239459999999999
2.453	0.92411
2.4539999999999997	0.9242779999999999
2.455	0.924442
2.456	0.924607
2.457	0.924771
2.4579999999999997	0.924936
2.459	0.925102
2.46	0.925267
2.461	0.9254319999999999
2.4619999999999997	0.925596
2.463	0.925761
2.464	0.925927
2.465	0.92609
2.4659999999999997	0.926257
2.467	0.9264199999999999
2.468	0.926584
2.469	0.926747
2.4699999999999998	0.9269139999999999
2.471	0.9270769999999999
2.472	0.9272389999999999
2.473	0.927404
2.4739999999999998	0.927568
2.475	0.927732
2.476	0.9278959999999999
2.477	0.92806
2.4779999999999998	0.928222
