# BEAST v1.10.4
# Generated Wed Jun 16 16:24:26 EDT 2021 [seed=543545]
# -seed 543545 -threads 10 -beagle_SSE -beagle_double beast_strict_clock.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
93900000	-5948906.242282842	-489.93463083117274	-5948416.3076520115	9247.804708033338	8994.304708033338	63202.69314063204	11377.149714845518	0.7380760163010043	1.7073033814046628	0.48712677600498544	0.2674711424808613	1.7564419681557526	1.0435807156526717	0.2625958332269194	0.23636837834392593	0.23901985893042654	0.26201592949873087	1.6368858416529674E-9	1.6368858416529666E-9	-5948416.3076520115	0.0	-491.4937808523403
93910000	-5948898.975049688	-483.29444039795914	-5948415.68060929	8669.670484213764	8416.170484213764	57522.79545732075	8568.792147505517	0.7187571529131002	1.8267258046184585	0.37081887077279907	0.2911000610508998	1.769024130824547	1.0235739798201335	0.2629654671947145	0.23650212933335868	0.23872915697455016	0.2618032464973793	1.6760737896674677E-9	1.6760737896674685E-9	-5948415.68060929	0.0	-485.0781655771355
93920000	-5948901.266723453	-486.5847055061598	-5948414.682017947	9697.94956114883	9444.44956114883	62647.62733132339	8609.93823870033	0.6500621107308695	1.9044259402436245	0.4390848482043871	0.2678980920794858	1.8069087787770692	0.9316202299645018	0.2625985593458714	0.2363726800967196	0.23890727711552248	0.26212148344188907	1.5166114669096823E-9	1.5166114669096821E-9	-5948414.682017947	0.0	-488.4563017120261
93930000	-5948924.401351752	-501.6102487844792	-5948422.791102967	10233.292273899047	9979.792273899047	72905.62946651422	13323.16936327292	0.8314154630218274	1.6316234385293569	0.3622374309592891	0.30373459074252174	1.9681422338053645	0.9028468429415785	0.2628351904442059	0.23626408859377526	0.23913782122684446	0.26176289973517697	1.3424274792808968E-9	1.3424274792808966E-9	-5948422.791102967	0.0	-503.1820742353397
93940000	-5948915.749000441	-498.89583334473093	-5948416.853167096	9019.608291599478	8766.108291599478	67241.67806443575	14515.767073848592	0.707912447035014	1.8996548781537235	0.3480194520593186	0.2983409392629341	1.6358133361787985	1.1102589473101496	0.2626570782802597	0.23650754865393556	0.23886440785138893	0.2619709652144183	1.36983549102885E-9	1.36983549102885E-9	-5948416.853167096	0.0	-500.3313918302488
93950000	-5948919.533786794	-486.85474039851067	-5948432.679046395	8878.21875316135	8624.71875316135	59921.120725060144	9649.658398171274	0.8396973735353331	1.9738902836339158	0.350545401524988	0.30622184265775754	1.5685236098667086	0.9611214887812353	0.262828523480348	0.23692028543949556	0.23844403536908307	0.2618071557110759	1.562796500331509E-9	1.5627965003315085E-9	-5948432.679046395	0.0	-488.57508507023385
93960000	-5948915.913116169	-477.16560875965155	-5948438.747507409	5861.870257049495	5608.370257049495	44648.08923819182	7020.102364628511	0.8261489347703618	1.9123673266098482	0.4281375691847725	0.3194779392619866	1.4729610923452214	1.0409071378277481	0.26245411295230414	0.2367573617889288	0.23899205396029494	0.2617964712984748	2.1446062764797605E-9	2.144606276479761E-9	-5948438.747507409	0.0	-478.8987477055345
93970000	-5948916.511302421	-489.27898305262426	-5948427.232319368	9770.20452984982	9516.70452984982	62206.95405779284	11639.00237178267	0.6551975956448579	1.7920253092186413	0.4220087839300798	0.25652926047593133	1.7036739531825709	1.170565097547857	0.2625178426071136	0.2366067128528179	0.2388936580464549	0.26198178649361636	1.6485609426914236E-9	1.6485609426914234E-9	-5948427.232319368	0.0	-490.803885523625
93980000	-5948909.956901243	-483.64037437221964	-5948426.316526871	7244.898314604747	6991.398314604747	51770.57714180798	9862.2886228297	0.7148878506547509	1.5567529930154465	0.354662907113133	0.4456356457065216	1.8135637550080577	1.114496848502029	0.2628573763529685	0.2364820653197581	0.23861261493486144	0.2620479433924148	1.9959046956610836E-9	1.9959046956610828E-9	-5948426.316526871	0.0	-485.1434997974003
93990000	-5948898.309493459	-466.4899733008717	-5948431.819520158	5832.262311380256	5578.762311380256	40728.161085967506	5835.281374822181	0.7170245508316655	1.6457219355292532	0.4809168094699361	0.41904143602057403	1.9006205046923816	0.8366747634561296	0.26262743810030176	0.2364730986266192	0.23880133736064582	0.26209812591243603	2.3881484962411447E-9	2.3881484962411455E-9	-5948431.819520158	0.0	-468.30823897926507
94000000	-5948928.12172068	-505.6719618862474	-5948422.449758794	11675.268133588652	11421.768133588652	82935.35502187829	12144.753408028093	0.8040453676393425	1.5693156316818604	0.5186241936442498	0.2752333524121218	1.6604653004841892	1.1723161541381764	0.26267299719298004	0.23626385701807937	0.23908851872712322	0.2619746270618201	1.1752975293110136E-9	1.1752975293110142E-9	-5948422.449758794	0.0	-507.4673219457403
94010000	-5948959.5550612705	-535.6135905863373	-5948423.9414706845	23848.42148768472	23594.92148768472	159832.04437457604	26425.015991126656	0.6975161345601919	1.8738009044922062	0.38268995535189543	0.49263253203107854	1.676131266461771	0.8772292071027973	0.26266460804664604	0.2360051387510963	0.23942213938524076	0.2619081138170196	6.199936487401197E-10	6.199936487401197E-10	-5948423.9414706845	0.0	-537.2793498805436
94020000	-5948945.299818741	-526.3720094298626	-5948418.927809311	18963.013767378863	18709.513767378863	129486.33111771524	22603.620010772596	0.5315869098928048	1.8282234234206303	0.4894366999752869	0.42049360841211436	1.758343367972065	0.9719159903270391	0.2628847438737486	0.23604737994281533	0.2391197615887798	0.2619481145946591	7.290640815312843E-10	7.290640815312843E-10	-5948418.927809311	0.0	-528.007674173908
94030000	-5948921.863533779	-490.5751646556731	-5948431.288369124	8607.937794556123	8354.437794556123	60867.38918429883	11621.24820601367	0.6684109028335191	1.6797036933188736	0.47734900977804773	0.2793499968831572	1.7794611046768471	1.115725292509495	0.26312865170903404	0.2363137203392592	0.2388935393604408	0.2616640885912688	1.5812694905927256E-9	1.5812694905927263E-9	-5948431.288369124	0.0	-492.1115527515984
94040000	-5948918.76432885	-502.7078463018248	-5948416.056482549	11664.128352605672	11410.628352605672	77854.31783888876	14334.039156958343	0.4988308285635867	1.991194420862083	0.4908188817714664	0.32792732945298336	1.6331962600032592	1.0580322793465606	0.26262435181181765	0.23629518253083687	0.23901456485637823	0.26206590080097003	1.2648288781155701E-9	1.2648288781155695E-9	-5948416.056482549	0.0	-504.26914675373285
94050000	-5948933.474252331	-506.1524426005296	-5948427.3218097305	11242.148931518124	10988.648931518124	78373.92184119466	15294.949569372264	0.7497424431970138	1.5448677909391337	0.393391919910377	0.2913685577273106	1.8152700800436294	1.205359208182475	0.2627371535806863	0.2361749659536539	0.23885128910086545	0.26223659136479716	1.1475028618040593E-9	1.1475028618040596E-9	-5948427.3218097305	0.0	-507.70086626147406
94060000	-5948894.836834902	-481.9107944140407	-5948412.926040488	6888.5831585992555	6635.0831585992555	49156.90970475898	10236.080113444961	0.7968943941547479	1.7857030293238323	0.3829528468714526	0.3688841366204686	1.6476616758476106	1.0179039171818278	0.2629232752758483	0.23658575414534713	0.2386023456243354	0.2618886249544719	2.1502346649251876E-9	2.1502346649251872E-9	-5948412.926040488	0.0	-483.3135749221539
94070000	-5948924.776021227	-499.98822910380176	-5948424.787792124	8995.44315122452	8741.94315122452	69930.12434318909	10941.239660823261	0.6983759388440163	1.9485009426149154	0.3680608420261984	0.22651775452435025	1.6731100843131743	1.085434437677285	0.2628259845004904	0.23614730300964587	0.23889214212356283	0.26213457036630383	1.4595232210208892E-9	1.4595232210208898E-9	-5948424.787792124	0.0	-501.69436601612944
94080000	-5948913.448551978	-480.1037883848619	-5948433.344763593	5932.269461661383	5678.769461661383	42844.56259900761	13694.556758310295	0.5326446137299818	2.0597402000823894	0.48426469781132964	0.294496502088463	1.7027933766366603	0.9260606096511163	0.26243792139290073	0.23608731437868777	0.23897442942408778	0.26250033480432655	2.177030489226261E-9	2.1770304892262617E-9	-5948433.344763593	0.0	-481.1405898847624
94090000	-5948885.169062381	-457.52908086686944	-5948427.639981514	5959.348137914958	5705.848137914958	37201.184580874935	5422.231350004544	0.6790324078802772	1.8747208750833124	0.3195035299742945	0.2812053871582259	1.8590183743730508	0.98651942553078	0.2630137292148486	0.23656827153036972	0.23877737281494754	0.26164062643983693	2.646822045122392E-9	2.646822045122392E-9	-5948427.639981514	0.0	-459.32405017202524
94100000	-5948881.103925596	-452.85793227063135	-5948428.2459933255	4967.5119602864015	4714.0119602864015	32350.472686178236	3273.5509908166505	0.6228071847174221	1.6916068376407183	0.5064586018740871	0.2820553928704195	1.8308437212113244	1.0662282616859695	0.26287083383714815	0.23637219503152437	0.2390150366953854	0.2617419344359448	3.119108100072538E-9	3.119108100072539E-9	-5948428.2459933255	0.0	-455.00558154169033
94110000	-5948899.725967761	-477.85097034429873	-5948421.8749974165	7379.914113243587	7126.414113243587	49452.32094846108	8268.043791138794	0.735737085655744	1.5763074808222657	0.4864100629491676	0.47689177807168337	1.5788039223333388	1.1458496701677419	0.2627685129222089	0.2363667750381906	0.23889373280518356	0.26197097923441964	2.0071113280692778E-9	2.0071113280692774E-9	-5948421.8749974165	0.0	-479.5047141096176
94120000	-5948896.427577456	-459.7581811538134	-5948436.669396303	5939.6109081839495	5686.1109081839495	38118.624898339214	4738.547069924931	0.5170982273536501	1.871093089213312	0.5604194269876551	0.3448316602123359	1.6697671395908427	1.036790456642145	0.26260061964241793	0.23639913943359603	0.23894828299236337	0.2620519579316253	2.457512218564869E-9	2.4575122185648694E-9	-5948436.669396303	0.0	-461.7372183764045
94130000	-5948903.625210355	-480.44293459258523	-5948423.182275763	7578.138247753185	7324.638247753185	49957.79928176328	8982.892609170482	0.6715197003070111	1.7430668513115672	0.38453868368117594	0.2932698675855432	1.814736850510102	1.0928680466045408	0.2626125407682283	0.23622357343137265	0.23874827527538936	0.26241561052501233	2.0401339987865993E-9	2.0401339987866E-9	-5948423.182275763	0.0	-482.01067702922234
94140000	-5948892.933665388	-466.2645682980818	-5948426.66909709	5094.672425742357	4841.172425742357	37715.82149325488	5281.236646570273	0.7533520946569988	1.7204408930614896	0.4449689528162759	0.2436333307178129	1.9038561307994208	0.933748597947943	0.2623305548168611	0.23619165342475093	0.2390173262697652	0.26246046548862545	2.424658887405146E-9	2.424658887405146E-9	-5948426.66909709	0.0	-468.1365957118727
94150000	-5948882.016111983	-453.7324007449285	-5948428.283711238	5643.040671737712	5389.540671737712	33736.085063062084	5671.5883563021225	0.7401123390450922	1.6389429515017264	0.46880983658893716	0.30457414132364	1.8566256101581096	0.9909351213824356	0.26278879152848084	0.2364246587519331	0.238968945089916	0.26181760462967274	2.8575666105734865E-9	2.857566610573486E-9	-5948428.283711238	0.0	-455.3952186681276
94160000	-5948875.33585591	-448.065034787716	-5948427.2708211215	4213.050066007544	3959.550066007544	28865.61317706023	4557.047535698288	0.6816765240308268	1.7123127348467289	0.3543527504108099	0.35500718757862043	1.7680727013402595	1.128578101792696	0.2627874361224747	0.2360420605675273	0.2388410914997729	0.2623294118102279	3.315605588911951E-9	3.315605588911952E-9	-5948427.2708211215	0.0	-449.79435424143105
94170000	-5948890.863212472	-461.8969106991393	-5948428.966301773	4415.963291378439	4162.463291378439	33448.91279952424	7389.791479622229	0.6572401316092402	1.8344718053275886	0.4015162770570557	0.41222235260241663	1.79597136531187	0.8985780680917703	0.2628840224731237	0.23607254095355817	0.23898803156356252	0.26205540500975827	2.948196420970678E-9	2.948196420970679E-9	-5948428.966301773	0.0	-463.275210141607
94180000	-5948895.878379566	-470.41002592490304	-5948425.468353641	5463.504339704223	5210.004339704223	41344.68786558275	6491.290135299242	0.7632166212819939	1.7685224679077547	0.4205469846845391	0.415525175474599	1.7434320479681562	0.8887567026828987	0.26285828871670675	0.23581897015433667	0.23922217275777102	0.2621005683711883	2.5125226092855337E-9	2.512522609285534E-9	-5948425.468353641	0.0	-472.1038738159537
94190000	-5948909.086384173	-489.35800556350574	-5948419.728378609	8915.491423845358	8661.991423845358	61537.49011484026	13152.279015271615	0.6133462457449177	1.8116600613935998	0.44786882856598154	0.3043813513332874	1.7591313359787983	1.0636121769833573	0.2625042445569492	0.23635790840014323	0.2388492989997384	0.2622885480431718	1.6062068617975158E-9	1.6062068617975163E-9	-5948419.728378609	0.0	-490.7682819874907
94200000	-5948924.968129695	-497.6851681930976	-5948427.282961503	10063.010847981508	9809.510847981508	67938.5203494743	9652.550121396136	0.7068865420992515	1.8990340225470206	0.27461827205986894	0.41672564122222516	1.784820780240129	0.9179147418314468	0.26262320789107113	0.23622490668122537	0.23927129554957452	0.26188058987813156	1.407560288298985E-9	1.407560288298986E-9	-5948427.282961503	0.0	-499.5203077916757
94210000	-5948905.935334695	-475.8993855702306	-5948430.035949124	7644.858654353236	7391.358654353236	51228.371350014764	8361.770597994406	0.7181019641093662	1.7300729832688047	0.42415785498994135	0.2804130945695874	1.9425563768245744	0.9046977262376675	0.2629444701960703	0.23608872352828486	0.23925809056124867	0.26170871571439885	2.048744892169276E-9	2.048744892169276E-9	-5948430.035949124	0.0	-477.5492282248339
94220000	-5948922.186042765	-499.6787482345391	-5948422.507294531	9914.233818152537	9660.733818152537	70633.89507437852	12641.29680076898	0.6122431699288612	1.5787192603796245	0.3276209979694328	0.40953557148898634	2.0696620676477107	1.0022189325853257	0.2626802070800216	0.23658381692807842	0.23898244892969706	0.26175352706220545	1.4473546677043102E-9	1.447354667704311E-9	-5948422.507294531	0.0	-501.24964805982927
94230000	-5948904.688204146	-481.44660263790786	-5948423.241601508	7191.99124742482	6938.49124742482	50890.76830025953	6807.585272669276	0.6357376236801131	1.781346044945483	0.5332184759544817	0.33737405277105986	1.688836404776006	1.0234873978727979	0.26277115867618406	0.23672231380346584	0.2388152614354847	0.2616912660848678	1.9049852560931524E-9	1.9049852560931507E-9	-5948423.241601508	0.0	-483.3351565872419
94240000	-5948892.328210284	-472.8935852032952	-5948419.434625081	7220.963555162061	6967.463555162061	47451.56963247483	7947.450166583242	0.6333919464132107	1.810364188627089	0.43389850934182095	0.35676187332018056	1.9468100867815703	0.8187733955160703	0.2626114318587512	0.2366863614658492	0.23919122396768125	0.26151098270772083	2.054015647903765E-9	2.054015647903763E-9	-5948419.434625081	0.0	-474.55467776368494
94250000	-5948892.887533416	-459.94683036781197	-5948432.940703048	5367.841458853012	5114.341458853012	36504.27966693791	5742.465443749884	0.765935449577911	1.852626682779741	0.3130899726591566	0.28469349475756933	1.517205804693021	1.2664485955325424	0.262587188458676	0.2362841765652869	0.23895660603585409	0.26217202894018526	2.4561746414098133E-9	2.4561746414098113E-9	-5948432.940703048	0.0	-461.7123489963849
94260000	-5948894.05567812	-460.65334481566333	-5948433.402333304	5194.368616773356	4940.868616773356	36740.62829663399	4677.397631384563	0.7252130188870399	1.706166270418679	0.39532679655936054	0.3825393897884324	1.6585354146530293	1.1322191096934007	0.2625293190571424	0.23595372460956765	0.23893205143078347	0.2625849049025088	2.7893792642459914E-9	2.7893792642459914E-9	-5948433.402333304	0.0	-462.5636172192137
94270000	-5948894.381502847	-469.31931529303233	-5948425.062187554	6443.605805591588	6190.105805591588	43027.14460302093	6360.100859767589	0.6620700980938702	1.8330639778981022	0.33836439279061115	0.33976641798505086	1.7303453497976156	1.096389763434692	0.26237050355747604	0.23649015747563423	0.2394060961535325	0.26173324281335963	2.1961930961542965E-9	2.1961930961542977E-9	-5948425.062187554	0.0	-471.1208141621683
94280000	-5948895.016544614	-465.88041821907274	-5948429.136126395	6054.187800966949	5800.687800966949	39965.99369801617	8019.623477136407	0.6805913890885663	1.9918543361796786	0.329572127829891	0.3637934621598024	1.8355667572709262	0.7986219274710775	0.2626762350726125	0.23651940495727242	0.2390672466065464	0.2617371133635711	2.4231244824341757E-9	2.4231244824341753E-9	-5948429.136126395	0.0	-467.36400019613956
94290000	-5948904.774263584	-489.8968924491491	-5948414.877371135	8195.539433232037	7942.0394332320375	62084.11558265175	9666.8921872356	0.6033339178543994	1.5980360329721326	0.5299604108142969	0.29662225311195345	1.8747537913002088	1.0972935939469504	0.26260689259892195	0.23646639580630938	0.2390622391730914	0.26186447242167976	1.4673896581808518E-9	1.4673896581808513E-9	-5948414.877371135	0.0	-491.66468175414167
94300000	-5948952.593707098	-526.554552516075	-5948426.039154582	14811.159656944888	14557.659656944888	112274.58986589426	16428.679671504935	0.7987120547023594	1.7139496790143753	0.47308331827131916	0.3409201673888692	1.6786363720295074	0.9946984085935109	0.2627304815603835	0.23605305701793397	0.23880402152088087	0.26241243990080404	9.285473771533829E-10	9.285473771533832E-10	-5948426.039154582	0.0	-528.3170451487026
94310000	-5948907.538979937	-477.27973724524605	-5948430.259242692	5562.1120617841125	5308.6120617841125	45858.60157466749	7472.680451335096	0.7424814025464059	1.9876745486333502	0.3365455187481058	0.20707295092601244	1.81695600677378	0.9092695723722871	0.26317612765656884	0.2361111655839126	0.23865281216400472	0.2620598945955162	2.2786553620933775E-9	2.2786553620933767E-9	-5948430.259242692	0.0	-478.9334523526009
94320000	-5948905.846722913	-466.94804515776747	-5948438.898677755	6364.181273173197	6110.681273173197	41137.093713597744	7779.613291345034	0.6672853739877199	1.710842040708237	0.3702978630793782	0.27641392878725085	1.9153099696339735	1.059850823803382	0.26330094544787475	0.2364955851174964	0.23895984679593685	0.26124362263869433	2.293082640791193E-9	2.293082640791193E-9	-5948438.898677755	0.0	-468.50403552552154
94330000	-5948889.95030881	-473.37505154279995	-5948416.575257267	6115.844488128454	5862.344488128454	43193.303085215804	7499.876397665241	0.6981177565672118	1.7804035516735455	0.4197265043974661	0.29938409040244734	1.7747359428580296	1.027632154101241	0.26268651283745686	0.23635203139961206	0.23904622692697752	0.2619152288359559	2.2874058895160495E-9	2.287405889516049E-9	-5948416.575257267	0.0	-474.99328447792425
94340000	-5948894.21274571	-464.32324980313774	-5948429.889495907	5498.513853055492	5245.013853055492	37710.12938983471	6661.051472946313	0.4931516112820567	1.7956267111218094	0.49333665818722994	0.42685779245559957	1.8035240382721405	0.9875031886811048	0.2625498744048481	0.23670958462759603	0.23910368076491065	0.26163686020264765	2.7634861584324036E-9	2.763486158432402E-9	-5948429.889495907	0.0	-465.89767085311314
94350000	-5948900.853265702	-477.05980033721386	-5948423.793465365	7593.842769585825	7340.342769585825	48174.772445320436	8537.589773867827	0.6690850394619455	1.747677661103269	0.40053705618473834	0.3606046030973673	1.8231747498439734	0.9989208903086476	0.2626947802535783	0.23627692789421773	0.23894174237458138	0.2620865494776251	2.0608076453237728E-9	2.060807645323774E-9	-5948423.793465365	0.0	-478.6551758130544
94360000	-5948905.34016705	-476.1451254975307	-5948429.195041553	6847.446076957785	6593.946076957785	49521.42553864306	7859.274018964535	0.66269600703101	1.5491364091331161	0.3606603073483513	0.395922385739391	1.9482020779160898	1.0833828128319831	0.26327367716141536	0.23616541821806825	0.2384859978059281	0.2620749068145908	1.9347022911978572E-9	1.9347022911978564E-9	-5948429.195041553	0.0	-477.86864616057125
94370000	-5948930.05194523	-503.27036608988647	-5948426.78157914	10828.613799824014	10575.113799824014	79265.32634764536	15685.509903510685	0.5873456138820926	1.7708736616980751	0.4091609112740137	0.35151678930841856	1.8296828555042015	1.0514201683331401	0.2624686567516697	0.236525315325628	0.23881714798428025	0.26218887993842466	1.190852866189654E-9	1.1908528661896542E-9	-5948426.78157914	0.0	-504.78068460019114
94380000	-5948926.966466287	-500.11688080280686	-5948426.849585485	10919.834228233605	10666.334228233605	73071.98282193861	14862.62479718171	0.610205815775526	1.7971168690584163	0.46942284088553743	0.2827227679216733	1.81465152638492	1.0258801799738686	0.2625522140322567	0.23656708122115178	0.23902284104012503	0.2618578637064691	1.16613311388672E-9	1.16613311388672E-9	-5948426.849585485	0.0	-501.6509065537999
94390000	-5948913.027816225	-486.9539684539902	-5948426.073847771	7739.322111974966	7485.822111974966	57823.00075221843	9938.899818648315	0.6624231163510735	1.9182597105896395	0.38818169884417764	0.33445520722536864	1.8937643174712453	0.8029159495184373	0.2627657160437819	0.2365922539347965	0.23858159400836934	0.2620604360130548	1.749100990110893E-9	1.7491009901108934E-9	-5948426.073847771	0.0	-488.570638064984
94400000	-5948928.338990976	-505.5699646195391	-5948422.769026357	11222.338524322671	10968.838524322671	81619.30684800728	14364.965845750616	0.6454953116526997	1.9513080208631406	0.42213936531701624	0.21644265483810926	1.8228981938689925	0.9417164534599839	0.2629353738833429	0.23643518059499571	0.23883704955241786	0.26179239596924586	1.140298525067836E-9	1.1402985250678357E-9	-5948422.769026357	0.0	-507.20455183985325
94410000	-5948953.892009965	-530.5769305389391	-5948423.315079426	16116.408347088533	15862.908347088533	126905.70400555775	22598.123047934594	0.5312667495279869	2.0658590834899084	0.2798672072758169	0.33902329834861283	1.6751385051223313	1.1088451562352848	0.2629583519089955	0.23628198479072046	0.2389794208694693	0.261780242430817	7.956584588220339E-10	7.956584588220337E-10	-5948423.315079426	0.0	-532.1590622361487
94420000	-5948959.377733451	-532.2388000408754	-5948427.138933411	21546.964179510494	21293.464179510494	147107.66225290328	27755.90472088927	0.7826705131621808	1.6518015018286354	0.40135359285857	0.3125171896463758	1.7384310100771543	1.1132261924270248	0.263057735647532	0.23646567638442048	0.23893131654005298	0.2615452714279968	6.757262908047115E-10	6.757262908047114E-10	-5948427.138933411	0.0	-533.770902716526
94430000	-5948930.339679811	-507.33377574661165	-5948423.0059040645	12005.967155469856	11752.467155469856	86482.36885365423	15113.535284144704	0.8120282987707869	1.6859341014224123	0.3430177427026549	0.40962410778618763	1.9338507994502463	0.815544949867653	0.26256693862671393	0.23673795158605446	0.23868961054384633	0.26200549924338756	1.1155112225188606E-9	1.115511222518861E-9	-5948423.0059040645	0.0	-508.95748717343577
94440000	-5948891.2026608605	-459.2069309913158	-5948431.995729869	5495.839497823218	5242.339497823218	37749.86422128663	5536.72384151408	0.7641733675360087	1.5502456889076761	0.3565780261955023	0.2907639181931242	1.9763298537205853	1.0619091454470446	0.26257356062791726	0.23630538277493415	0.2392560087547727	0.26186504784237813	2.7365516709749715E-9	2.7365516709749736E-9	-5948431.995729869	0.0	-460.97165109091384
94450000	-5948887.427247419	-456.5253210563457	-5948430.901926363	5580.344426466883	5326.844426466883	35406.70383030895	4778.003511139601	0.8244401521612669	1.5372641773371503	0.418085524519098	0.2623755175404328	1.855086078394631	1.102748550047362	0.2628594353674804	0.23616553582363453	0.23868815637467283	0.2622868724342144	2.8002138876249146E-9	2.8002138876249146E-9	-5948430.901926363	0.0	-458.3938865457362
94460000	-5948890.375839492	-463.06343564418296	-5948427.312403848	5464.02682698205	5210.52682698205	37775.72637526049	7230.325733834985	0.6781982864537073	1.651288735847435	0.3984314513704328	0.31928943661237663	1.9445285827248937	1.0082635069910948	0.26274014897761977	0.23608655560266045	0.23921311151510544	0.26196018390461673	2.873746632648999E-9	2.8737466326489996E-9	-5948427.312403848	0.0	-464.5371527867589
94470000	-5948890.084267044	-467.7253623497539	-5948422.358904695	6025.102463940449	5771.602463940449	41808.66382737444	6210.416458138249	0.6009687003681798	1.685728328475358	0.44666020935922085	0.3156895238751197	1.8823476973323308	1.0686055405897312	0.2625567071799716	0.23643365590314222	0.23906995388701513	0.26193968302987347	2.456251521356673E-9	2.456251521356672E-9	-5948422.358904695	0.0	-469.48035001914735
94480000	-5948893.5423049275	-469.3707603159119	-5948424.171544611	6035.887587178373	5782.387587178373	41951.69262472513	6805.551511981982	0.6277196542772089	1.8029858164518757	0.385478478475371	0.25085112591499265	1.7603662961009259	1.1725986287795662	0.2629097538941555	0.23632228951515202	0.23858454355492775	0.2621834130357673	2.23797919965327E-9	2.2379791996532698E-9	-5948424.171544611	0.0	-471.0824852163568
94490000	-5948913.642919788	-482.5779782309191	-5948431.064941557	7714.209198958372	7460.709198958372	53928.61672897302	10168.67909284701	0.6466313978051089	1.840118609343309	0.32741096391966906	0.2938088916681689	1.7971159884272658	1.094914148836418	0.2628902669045617	0.23601277099693957	0.2388297978886461	0.26226716420985535	1.883015844871394E-9	1.8830158448713937E-9	-5948431.064941557	0.0	-484.1000423940861
94500000	-5948921.9649271425	-500.9514051138689	-5948421.013522029	9918.064944657692	9664.564944657692	70877.41990028205	15270.13883438835	0.6371444601965124	1.6599378702219434	0.398779633539807	0.36514133472676635	1.8651359315615403	1.07386076975337	0.2628831007059354	0.23631481587882314	0.2391014561944396	0.26170062722080467	1.2829673256339416E-9	1.2829673256339419E-9	-5948421.013522029	0.0	-502.39538784542975
94510000	-5948902.978500579	-479.7594995461911	-5948423.219001032	7420.224687365545	7166.724687365545	51744.24980895316	7438.211560423283	0.8826343805800669	1.6573761061968681	0.4912450755707171	0.34093489541516486	1.6948079030211711	0.9330016392159515	0.262810268517869	0.23607658553137076	0.239108472003175	0.26200467394758814	1.824863559375271E-9	1.82486355937527E-9	-5948423.219001032	0.0	-481.58926345903734
94520000	-5948907.568359955	-475.74227341622765	-5948431.826086539	7071.379662116338	6817.879662116338	48651.45156311427	8357.818086998825	0.5978572308487278	1.9001916928285072	0.3861000730963218	0.2829825371569271	1.77895989785166	1.0539085682177958	0.26245233214480895	0.2365155608076001	0.23944439548042815	0.26158771156716576	1.9528971152194343E-9	1.9528971152194355E-9	-5948431.826086539	0.0	-477.3907495766226
94530000	-5948914.885122487	-488.5903615223225	-5948426.294760965	7584.187869809109	7330.687869809109	54984.31871539345	13125.48433626573	0.6056414351204752	1.9214508507326746	0.2944726559655974	0.2635306495550016	1.9401282278579164	0.974776180768275	0.2624704350983109	0.2363600826035604	0.239264616079129	0.2619048662190027	1.7015466403473696E-9	1.7015466403473682E-9	-5948426.294760965	0.0	-489.91755218941125
94540000	-5948899.353999756	-469.3660473001683	-5948429.987952456	6277.584774254446	6024.084774254446	41984.544990158945	5757.124958719248	0.9503448914271844	1.7051706811778844	0.3612755171375379	0.26846547444167723	1.69261334678773	1.0221300890279257	0.26263889417670744	0.2364411296286083	0.23940647945705706	0.2615134967376303	2.3489962460340467E-9	2.348996246034048E-9	-5948429.987952456	0.0	-471.2212519338019
94550000	-5948913.76198858	-484.3867837208357	-5948429.375204859	8824.35547575669	8570.85547575669	55469.74202020005	10535.37791459896	0.7091925947977131	1.9400881034374244	0.34857692024244075	0.2088617090079788	1.653925054058657	1.1393556184557256	0.26265032856467485	0.23659811481923607	0.23892481385320147	0.2618267427628908	1.7573689731271247E-9	1.757368973127125E-9	-5948429.375204859	0.0	-485.9220420011568
94560000	-5948889.71712306	-460.80968663324325	-5948428.907436427	5698.021747262357	5444.521747262357	37917.38159986224	5517.406695179852	0.5775966718186307	1.7278765665296913	0.4489524317974763	0.3639750806150514	1.8769106634937394	1.0046885857453507	0.2628463008516452	0.23645935375711136	0.2385127373663136	0.2621816080249332	2.521557067432268E-9	2.5215570674322677E-9	-5948428.907436427	0.0	-462.6210343218479
94570000	-5948878.259611995	-446.30483603948954	-5948431.9547759555	4251.524765958096	3998.0247659580964	27612.45605772669	4755.023643656588	0.8089530316218572	1.6792577098363457	0.3781470472199676	0.37083168409969414	1.7624499193348975	1.000360607887178	0.26260471344750147	0.23651533370118302	0.23914228022297576	0.2617376726283431	3.5059514624639834E-9	3.5059514624639843E-9	-5948431.9547759555	0.0	-447.9415248136085
94580000	-5948865.943909952	-434.3200944813161	-5948431.623815471	3235.85750924431	2982.35750924431	22298.039073856802	2680.5516668831588	0.6267184024965209	1.8090103934920274	0.3286066224056383	0.3452452949685654	1.9488537033197098	0.9415655833174776	0.2626042583311734	0.23653734351121752	0.23914029300529008	0.26171810515232247	4.603782179339892E-9	4.6037821793398915E-9	-5948431.623815471	0.0	-436.28686422074384
